ID,patient_group_id,parameter,issue_type,severity,raw_value,detail
A001929481,A001929481,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001931767,A001931767,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001931767,A001931767,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001932596,A001932596,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001932596,A001932596,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001934939,A001934939,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001934939,A001934939,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001938232,A001938232,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001938232,A001938232,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001939588,A001939588,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001939588,A001939588,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001943777,A001943777,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001943777,A001943777,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001945791,A001945791,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001945791,A001945791,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001947099,A001947099,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001947099,A001947099,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001956441,A001956441,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001956441,A001956441,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001960061,A001960061,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001960061,A001960061,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001961400,A001961400,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001961400,A001961400,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001967399,A001967399,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001967399,A001967399,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001967514,A001967514,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001967514,A001967514,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001970601,A001970601,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001970601,A001970601,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001972097,A001972097,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001972097,A001972097,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001972942,A001972942,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001972942,A001972942,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001984210,A001984210,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001984210,A001984210,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001987737-1,A001987737,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001987737-1,A001987737,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001989181,A001989181,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001989181,A001989181,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001999129,A001999129,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001999129,A001999129,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001999759,A001999759,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001999759,A001999759,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002000465,A002000465,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002000465,A002000465,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002005314,A002005314,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002005314,A002005314,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002005558,A002005558,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002005558,A002005558,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002006943-1,A002006943,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002006943-1,A002006943,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002006943,A002006943,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002006943,A002006943,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002007995,A002007995,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002007995,A002007995,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002011029,A002011029,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002011029,A002011029,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002011740,A002011740,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002011740,A002011740,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002012347,A002012347,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002012347,A002012347,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002021001,A002021001,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002021001,A002021001,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002021058-1,A002021058,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002021058-1,A002021058,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002021647,A002021647,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002021647,A002021647,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002030651,A002030651,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002030651,A002030651,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002031804,A002031804,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002031804,A002031804,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002037682,A002037682,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002037682,A002037682,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002038079,A002038079,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002038079,A002038079,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002041601,A002041601,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002041601,A002041601,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002042791,A002042791,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002042791,A002042791,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002053206,A002053206,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002053206,A002053206,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002053811,A002053811,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002053811,A002053811,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002058611,A002058611,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002058611,A002058611,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002064146,A002064146,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002064146,A002064146,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002071372,A002071372,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002071372,A002071372,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002073554,A002073554,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002073554,A002073554,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002073697,A002073697,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002073697,A002073697,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002076747,A002076747,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002076747,A002076747,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002081031-1,A002081031,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002081031-1,A002081031,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002081031,A002081031,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002081031,A002081031,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002087867-1,A002087867,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002087867-1,A002087867,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002087867,A002087867,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002087867,A002087867,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002095165,A002095165,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002095165,A002095165,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002097551,A002097551,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002097551,A002097551,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002110702,A002110702,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002110702,A002110702,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002116268,A002116268,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002116268,A002116268,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002122236,A002122236,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002122236,A002122236,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002123222,A002123222,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002123222,A002123222,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002123282-1,A002123282,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002123282-1,A002123282,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002123282,A002123282,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002123282,A002123282,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002127954,A002127954,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002127954,A002127954,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002128820,A002128820,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002128820,A002128820,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002133927,A002133927,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002133927,A002133927,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002135055,A002135055,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002135055,A002135055,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002138914,A002138914,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002138914,A002138914,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002140468,A002140468,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002140468,A002140468,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002145202-1,A002145202,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002145202-1,A002145202,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002147070-1,A002147070,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002147070-1,A002147070,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002152807,A002152807,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002152807,A002152807,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002156070,A002156070,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002156070,A002156070,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002156410,A002156410,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002156410,A002156410,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002158881,A002158881,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002158881,A002158881,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002215062,A002215062,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002215062,A002215062,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002236665,A002236665,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002236665,A002236665,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002270781,A002270781,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002270781,A002270781,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002326614-1,A002326614,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002326614-1,A002326614,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002326614,A002326614,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002326614,A002326614,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002327722,A002327722,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002327722,A002327722,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002328134,A002328134,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002328134,A002328134,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002329169,A002329169,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002329169,A002329169,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002331084,A002331084,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002331084,A002331084,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002336513,A002336513,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002336513,A002336513,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002336585,A002336585,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002336585,A002336585,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002337238,A002337238,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002337238,A002337238,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002338365,A002338365,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002338365,A002338365,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002342514,A002342514,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002342514,A002342514,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002342998,A002342998,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002342998,A002342998,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002343275-1,A002343275,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002343275-1,A002343275,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002343275,A002343275,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002343275,A002343275,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002345714,A002345714,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002345714,A002345714,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002350335,A002350335,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002350335,A002350335,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002352380,A002352380,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002352380,A002352380,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002352466,A002352466,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002352466,A002352466,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002352679,A002352679,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002352679,A002352679,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002355690,A002355690,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002355690,A002355690,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002356134,A002356134,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002356134,A002356134,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002358957,A002358957,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002358957,A002358957,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002360612,A002360612,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002360612,A002360612,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002361812,A002361812,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002361812,A002361812,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002364485,A002364485,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002364485,A002364485,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A002366013,A002366013,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A002366013,A002366013,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
100037382,100037382,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
100960732,100960732,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
101295911,101295911,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
101588739,101588739,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
101737098,101737098,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
200378127,200378127,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
200563014,200563014,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
200887343-1,200887343,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
200887343,200887343,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
201091104,201091104,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
201239406,201239406,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
201368897,201368897,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
201380940,201380940,ExifImageWidth/Height,dimension_mismatch,review,,"actual=3699.0x2777.0, EXIF=4624.0x3472.0"
201380940,201380940,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
201428730,201428730,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
201885444,201885444,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
201999677,201999677,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
202045494,202045494,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
202520620,202520620,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
202522099,202522099,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203036405,203036405,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203044159,203044159,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203077259-1,203077259,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203214852,203214852,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
203467839,203467839,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
203550372,203550372,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203582980,203582980,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
203659997,203659997,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
203807236,203807236,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.644, recorded=3.169"
203874889,203874889,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
203959038,203959038,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
204228087,204228087,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
204238693,204238693,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
204364833,204364833,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
204917772,204917772,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205129144,205129144,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205154762,205154762,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205160104,205160104,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
205166769,205166769,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
205192459,205192459,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205196366,205196366,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
205292128,205292128,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
205408994,205408994,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
205457005,205457005,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205471698,205471698,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
205637707,205637707,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
205682172,205682172,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
206073228,206073228,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
206082263,206082263,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
206133320,206133320,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
206281747,206281747,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
206333335,206333335,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
206342969,206342969,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
206528283,206528283,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
206664979,206664979,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
206874086,206874086,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9300122741,9300122741,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9300162628,9300162628,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9300170515,9300170515,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9300298484,9300298484,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
9300305987,9300305987,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9300463575,9300463575,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9300655391,9300655391,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9300706043,9300706043,ExifImageWidth/Height,dimension_mismatch,review,,"actual=3698.0x2778.0, EXIF=3472.0x4624.0"
9300706043,9300706043,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.644, recorded=3.169"
9300858338,9300858338,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.644, recorded=3.169"
9300907970,9300907970,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9300980658,9300980658,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9301027515,9301027515,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9301078546,9301078546,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9301127865,9301127865,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
9301133685,9301133685,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
9301197860,9301197860,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000184787,A000184787,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000222758,A000222758,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000247949,A000247949,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000275458,A000275458,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000289791,A000289791,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000327597,A000327597,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=6.643, recorded=3.169"
A000441933,A000441933,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000454833,A000454833,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000463768,A000463768,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000502944,A000502944,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
A000523219,A000523219,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000542034,A000542034,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000589687,A000589687,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000733898,A000733898,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000808977,A000808977,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.059, recorded=1.584"
A000827083,A000827083,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A000829808,A000829808,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=5.644, recorded=2.000"
A001028520,A001028520,ExposureTime/ShutterSpeedValue,cross_field_inconsistency,review,,"expected_APEX=4.644, recorded=1.000"
