case_id,model_id,patch_id,finite,input_shape,output_shape
A001709806,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001709806,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001711513-1,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001714115,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001718170,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001719787,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001719907,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001722175,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001733527,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001736810,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001751277,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001755827,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001756024,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001758297,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001766155,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001766494,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001767127,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001772907,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001786645,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001788590,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001793944,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P11,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P12,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P13,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P14,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P15,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P16,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P17,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P18,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P19,True,3x256x256,2x256x256
A001794983,B2_lambda_0p50,P20,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P01,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P02,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P03,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P04,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P05,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P06,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P07,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P08,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P09,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P10,True,3x256x256,2x256x256
A001794983-1,B2_lambda_0p50,P11,True,3x256x256,2x256x256
